borough,block,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,"TYPE(1:res,2:com,3:mix)",grid_x,grid_y
3,1617,2000,2580,1899,1150000,3,559,453
3,1619,2000,3200,1899,816800,3,543,449
3,1619,1560,2340,1899,600000,3,543,449
3,1619,2250,3630,1899,875500,3,543,449
3,1619,1600,2435,1931,1349000,3,543,449
3,1619,2000,3200,1899,816800,3,543,449
3,1619,1560,2340,1899,600000,3,543,449
3,1619,2250,3630,1899,875500,3,543,449
3,1619,1600,2435,1931,1349000,3,543,449
3,1620,1800,2709,1899,1900000,3,551,450
3,1620,1950,5072,1899,1300000,3,551,450
3,1620,2150,6078,2004,645000,3,551,450
3,1620,2000,2100,1931,140000,3,551,450
3,1620,1800,2709,1899,1900000,3,551,450
3,1620,1950,5072,1899,1300000,3,551,450
3,1620,2150,6078,2004,645000,3,551,450
3,1620,2000,2100,1931,140000,3,551,450
3,1621,2000,2520,1899,1050000,3,556,451
3,1621,2000,2520,1899,915000,3,556,451
3,1621,2000,4400,1899,860000,3,556,451
3,1621,2000,4400,1899,1519000,3,556,451
3,1621,2000,2520,1899,1050000,3,556,451
3,1621,2000,2520,1899,915000,3,556,451
3,1621,2000,4400,1899,860000,3,556,451
3,1621,2000,4400,1899,1519000,3,556,451
3,1622,1967,3540,1899,900000,3,558,451
3,1622,1667,1500,1952,1500000,3,558,451
3,1622,3333,5280,2004,1485000,3,558,451
3,1622,2000,4800,2004,616800,3,558,451
3,1622,1667,2100,1931,1050000,3,558,451
3,1622,2500,2500,1931,1175000,3,558,451
3,1622,1967,3540,1899,900000,3,558,451
3,1622,1667,1500,1952,1500000,3,558,451
3,1622,3333,5280,2004,1485000,3,558,451
3,1622,2000,4800,2004,616800,3,558,451
3,1622,1667,2100,1931,1050000,3,558,451
3,1622,2500,2500,1931,1175000,3,558,451
3,1623,1720,4800,1899,1430000,3,566,452
3,1623,1600,1920,1931,550000,3,566,452
3,1623,1459,6720,1931,1640000,3,566,452
3,1623,4000,10800,1922,2500000,3,566,452
3,1623,1720,4800,1899,1430000,3,566,452
3,1623,1600,1920,1931,550000,3,566,452
3,1623,1459,6720,1931,1640000,3,566,452
3,1623,4000,10800,1922,2500000,3,566,452
3,1624,1800,2160,1899,1195000,3,544,446
3,1624,1775,1863,1899,945000,3,544,446
3,1624,2000,2400,1899,1340000,3,544,446
3,1624,1800,2160,1899,1195000,3,544,446
3,1624,1775,1863,1899,945000,3,544,446
3,1624,2000,2400,1899,1340000,3,544,446
3,1625,1600,4000,1899,1550000,3,549,448
3,1625,1600,4000,1899,1550000,3,549,448
3,1626,1642,1575,1899,1299000,3,557,449
3,1626,1875,2868,1905,1327000,3,557,449
3,1626,1925,2598,1899,835000,3,557,449
3,1626,3000,3600,1899,1050000,3,557,449
3,1626,1920,3840,1931,1550000,3,557,449
3,1626,2020,2344,1931,550000,3,557,449
3,1626,1642,1575,1899,1299000,3,557,449
3,1626,1875,2868,1905,1327000,3,557,449
3,1626,1925,2598,1899,835000,3,557,449
3,1626,3000,3600,1899,1050000,3,557,449
3,1626,1920,3840,1931,1550000,3,557,449
3,1626,2020,2344,1931,550000,3,557,449
3,1627,1700,2700,1910,1595000,3,558,449
3,1627,1700,2142,1901,680000,3,558,449
3,1627,2000,2520,1905,1045000,3,558,449
3,1627,1800,2880,1931,1300000,3,558,449
3,1627,1700,2700,1910,1595000,3,558,449
3,1627,1700,2142,1901,680000,3,558,449
3,1627,2000,2520,1905,1045000,3,558,449
3,1627,1800,2880,1931,1300000,3,558,449
3,1628,1800,2268,1899,750000,3,563,449
3,1628,3050,3000,1899,970000,3,563,449
3,1628,1800,2268,1931,1250000,3,563,449
3,1628,1800,2268,1899,750000,3,563,449
3,1628,3050,3000,1899,970000,3,563,449
3,1628,1800,2268,1931,1250000,3,563,449
3,1629,1742,2283,1899,500000,3,545,446
3,1629,3669,2160,1899,900000,3,545,446
3,1629,1833,2859,2004,371000,3,545,446
3,1629,1742,2283,1899,500000,3,545,446
3,1629,3669,2160,1899,900000,3,545,446
3,1629,1833,2859,2004,371000,3,545,446
3,1631,1800,2160,1899,990000,3,555,447
3,1631,1800,2160,1899,990000,3,555,447
3,1632,1800,3024,1899,1385000,3,560,447
3,1632,2083,3249,2004,312000,3,560,447
3,1632,1875,3000,2005,685000,3,560,447
3,1632,2083,5000,1931,110000,3,560,447
3,1632,1800,3024,1899,1385000,3,560,447
3,1632,2083,3249,2004,312000,3,560,447
3,1632,1875,3000,2005,685000,3,560,447
3,1632,2083,5000,1931,110000,3,560,447
3,1633,1440,1920,1899,1152500,3,563,448
3,1633,1440,1920,1899,1152500,3,563,448
3,1635,1875,2364,1905,835000,3,549,444
3,1635,1694,2907,1905,1295000,3,549,444
3,1635,1875,2362,1899,1370000,3,549,444
3,1635,3200,12000,1931,1700000,3,549,444
3,1635,1875,2364,1905,835000,3,549,444
3,1635,1694,2907,1905,1295000,3,549,444
3,1635,1875,2362,1899,1370000,3,549,444
3,1635,3200,12000,1931,1700000,3,549,444
3,1637,2000,2880,1995,920000,3,561,446
3,1637,2000,2700,1899,1790000,3,561,446
3,1637,2100,3572,1931,1500000,3,561,446
3,1637,2000,2880,1995,920000,3,561,446
3,1637,2000,2700,1899,1790000,3,561,446
3,1637,2100,3572,1931,1500000,3,561,446
3,1638,1456,1942,1931,499990,3,566,447
3,1638,1125,1995,2005,889000,3,566,447
3,1638,2750,3999,1910,870000,3,566,447
3,1638,1900,2280,1899,720000,3,566,447
3,1638,1456,1942,1931,499990,3,566,447
3,1638,1125,1995,2005,889000,3,566,447
3,1638,2750,3999,1910,870000,3,566,447
3,1638,1900,2280,1899,720000,3,566,447
3,1639,2000,3200,1905,1960000,3,548,442
3,1639,1560,3276,1901,1315000,3,548,442
3,1639,2000,3200,1905,1960000,3,548,442
3,1639,1560,3276,1901,1315000,3,548,442
3,1640,2000,3600,1899,1337000,3,551,443
3,1640,1950,2457,1899,1320000,3,551,443
3,1640,2000,3600,1901,1425000,3,551,443
3,1640,1650,2229,1910,1695000,3,551,443
3,1640,2000,3600,1899,1425000,3,551,443
3,1640,2000,3600,1899,1337000,3,551,443
3,1640,1950,2457,1899,1320000,3,551,443
3,1640,2000,3600,1901,1425000,3,551,443
3,1640,1650,2229,1910,1695000,3,551,443
3,1640,2000,3600,1899,1425000,3,551,443
3,1641,1800,2160,1899,1112700,3,556,444
3,1641,2500,5786,2014,2000000,3,556,444
3,1641,4200,4455,2015,4900000,3,556,444
3,1641,1800,2160,1899,1112700,3,556,444
3,1641,2500,5786,2014,2000000,3,556,444
3,1641,4200,4455,2015,4900000,3,556,444
3,1642,1975,2319,1899,1615000,3,559,444
3,1642,1425,1368,1899,310000,3,559,444
3,1642,1433,1377,1899,560000,3,559,444
3,1642,1667,2001,1899,810000,3,559,444
3,1642,1433,1377,1899,695000,3,559,444
3,1642,2000,2400,1899,1350000,3,559,444
3,1642,2000,3600,1899,450000,3,559,444
3,1642,2000,4800,1899,1250000,3,559,444
3,1642,1975,2319,1899,1615000,3,559,444
3,1642,1425,1368,1899,310000,3,559,444
3,1642,1433,1377,1899,560000,3,559,444
3,1642,1667,2001,1899,810000,3,559,444
3,1642,1433,1377,1899,695000,3,559,444
3,1642,2000,2400,1899,1350000,3,559,444
3,1642,2000,3600,1899,450000,3,559,444
3,1642,2000,4800,1899,1250000,3,559,444
3,1644,1440,2880,1901,830000,3,545,440
3,1644,1900,2394,1901,1400000,3,545,440
3,1644,2000,2700,1931,1340000,3,545,440
3,1644,1440,2880,1901,830000,3,545,440
3,1644,1900,2394,1901,1400000,3,545,440
3,1644,2000,2700,1931,1340000,3,545,440
3,1645,2000,2400,1899,1165000,3,550,441
3,1645,2000,3600,1899,2610000,3,550,441
3,1645,2000,2400,1899,1165000,3,550,441
3,1645,2000,3600,1899,2610000,3,550,441
3,1646,2000,2400,1899,900000,3,555,442
3,1646,3117,9388,1931,9315837,3,555,442
3,1646,2000,2400,1899,900000,3,555,442
3,1646,3117,9388,1931,9315837,3,555,442
3,1647,1733,2184,1905,999000,3,562,443
3,1647,1767,2226,1905,900000,3,562,443
3,1647,2500,1980,1915,1150000,3,562,443
3,1647,2000,2700,1899,800000,3,562,443
3,1647,2000,3360,1901,800000,3,562,443
3,1647,1733,2184,1905,720000,3,562,443
3,1647,1667,2668,1899,1300000,3,562,443
3,1647,2017,4900,1931,650000,3,562,443
3,1647,1667,2668,1899,1100000,3,562,443
3,1647,1667,2668,1899,815000,3,562,443
3,1647,1560,4400,1931,1450000,3,562,443
3,1647,3324,4328,1931,1400000,3,562,443
3,1647,1733,2184,1905,999000,3,562,443
3,1647,1767,2226,1905,900000,3,562,443
3,1647,2500,1980,1915,1150000,3,562,443
3,1647,2000,2700,1899,800000,3,562,443
3,1647,2000,3360,1901,800000,3,562,443
3,1647,1733,2184,1905,720000,3,562,443
3,1647,1667,2668,1899,1300000,3,562,443
3,1647,2017,4900,1931,650000,3,562,443
3,1647,1667,2668,1899,1100000,3,562,443
3,1647,1667,2668,1899,815000,3,562,443
3,1647,1560,4400,1931,1450000,3,562,443
3,1647,3324,4328,1931,1400000,3,562,443
3,1648,2750,6064,1931,2300000,3,567,444
3,1648,2750,6064,1931,2300000,3,567,444
3,1648,2240,5600,1931,3100000,3,567,444
3,1648,2750,6064,1931,2300000,3,567,444
3,1648,2750,6064,1931,2300000,3,567,444
3,1648,2240,5600,1931,3100000,3,567,444
3,1650,2000,3640,1899,1800000,3,549,440
3,1650,2000,3640,1899,1800000,3,549,440
3,1651,1900,4152,1899,2510000,3,557,440
3,1651,1900,3420,1899,1485000,3,557,440
3,1651,1700,1878,1899,765000,3,557,440
3,1651,1875,2558,1899,1250000,3,557,440
3,1651,1900,4152,1899,2510000,3,557,440
3,1651,1900,3420,1899,1485000,3,557,440
3,1651,1700,1878,1899,765000,3,557,440
3,1651,1875,2558,1899,1250000,3,557,440
3,1652,1950,2693,1899,520000,3,561,441
3,1652,1942,2825,1899,1185000,3,561,441
3,1652,1942,2693,1899,1050000,3,561,441
3,1652,1950,2693,1899,520000,3,561,441
3,1652,1942,2825,1899,1185000,3,561,441
3,1652,1942,2693,1899,1050000,3,561,441
3,1653,1850,3252,1899,1300000,3,569,442
3,1653,1850,3252,1899,1300000,3,569,442
3,1654,1992,3316,1899,670000,3,545,437
3,1654,1800,3096,1899,1920000,3,545,437
3,1654,1992,3316,1899,670000,3,545,437
3,1654,1800,3096,1899,1920000,3,545,437
3,1655,1900,3272,1901,1030000,3,550,438
3,1655,1800,2400,1899,1360000,3,550,438
3,1655,2000,7364,1910,4454681,3,550,438
3,1655,1900,3272,1901,1030000,3,550,438
3,1655,1800,2400,1899,1360000,3,550,438
3,1655,2000,7364,1910,4454681,3,550,438
3,1656,1800,2730,2005,840000,3,554,438
3,1656,2000,2664,1901,1135000,3,554,438
3,1656,2500,5700,1910,1875000,3,554,438
3,1656,1700,4320,1910,1835000,3,554,438
3,1656,1800,2730,2005,840000,3,554,438
3,1656,2000,2664,1901,1135000,3,554,438
3,1656,2500,5700,1910,1875000,3,554,438
3,1656,1700,4320,1910,1835000,3,554,438
3,1657,1800,2256,1899,560000,3,561,440
3,1657,2000,2400,1899,1050000,3,561,440
3,1657,2000,2400,1899,1600000,3,561,440
3,1657,1900,2394,1899,795000,3,561,440
3,1657,1917,4224,2006,995000,3,561,440
3,1657,1800,2256,1899,560000,3,561,440
3,1657,2000,2400,1899,1050000,3,561,440
3,1657,2000,2400,1899,1600000,3,561,440
3,1657,1900,2394,1899,795000,3,561,440
3,1657,1917,4224,2006,995000,3,561,440
3,1658,1667,2001,1899,810000,3,565,440
3,1658,2000,2100,1899,985000,3,565,440
3,1658,1417,2692,1901,1195000,3,565,440
3,1658,1667,2001,1899,810000,3,565,440
3,1658,2000,2100,1899,985000,3,565,440
3,1658,1417,2692,1901,1195000,3,565,440
3,1659,1728,2880,1899,1100000,3,545,436
3,1659,1783,2040,1899,1500000,3,545,436
3,1659,1656,3003,1899,1470000,3,545,436
3,1659,1875,2750,1899,1400000,3,545,436
3,1659,1728,2880,1899,1100000,3,545,436
3,1659,1783,2040,1899,1500000,3,545,436
3,1659,1656,3003,1899,1470000,3,545,436
3,1659,1875,2750,1899,1400000,3,545,436
3,1660,1667,2728,1899,1400000,3,550,436
3,1660,1667,2800,1899,1250000,3,550,436
3,1660,2600,8320,1910,3719052,3,550,436
3,1660,1667,2728,1899,1400000,3,550,436
3,1660,1667,2800,1899,1250000,3,550,436
3,1660,2600,8320,1910,3719052,3,550,436
3,1661,3800,12160,1910,4650000,3,558,438
3,1661,3800,12160,1910,4650000,3,558,438
3,1662,2150,1695,1899,586967,3,563,438
3,1662,1667,2285,2007,876000,3,563,438
3,1662,1600,1680,1901,841074,3,563,438
3,1662,1400,2364,1901,638000,3,563,438
3,1662,1800,2826,1901,870000,3,563,438
3,1662,3000,9960,1910,2000000,3,563,438
3,1662,2150,1695,1899,586967,3,563,438
3,1662,1667,2285,2007,876000,3,563,438
3,1662,1600,1680,1901,841074,3,563,438
3,1662,1400,2364,1901,638000,3,563,438
3,1662,1800,2826,1901,870000,3,563,438
3,1662,3000,9960,1910,2000000,3,563,438
3,1663,2000,2952,1899,1225000,3,568,438
3,1663,1908,2898,1899,1465000,3,568,438
3,1663,2500,4875,1910,1800000,3,568,438
3,1663,2700,5649,1910,3385000,3,568,438
3,1663,2500,4875,1927,1750000,3,568,438
3,1663,2000,2952,1899,1225000,3,568,438
3,1663,1908,2898,1899,1465000,3,568,438
3,1663,2500,4875,1910,1800000,3,568,438
3,1663,2700,5649,1910,3385000,3,568,438
3,1663,2500,4875,1927,1750000,3,568,438
3,1664,1667,1920,1899,951500,3,545,434
3,1664,2000,2400,1910,1800000,3,545,434
3,1664,2000,2400,1910,345592,3,545,434
3,1664,1900,4400,1910,1400000,3,545,434
3,1664,1667,1920,1899,951500,3,545,434
3,1664,2000,2400,1910,1800000,3,545,434
3,1664,2000,2400,1910,345592,3,545,434
3,1664,1900,4400,1910,1400000,3,545,434
3,1665,2000,2600,1899,1710000,3,553,435
3,1665,1640,2472,1899,1620000,3,553,435
3,1665,2000,2600,1899,1710000,3,553,435
3,1665,1640,2472,1899,1620000,3,553,435
3,1666,1875,2394,1899,1600000,3,557,436
3,1666,1875,2394,1899,1600000,3,557,436
3,1667,1667,1776,1899,1650000,3,564,437
3,1667,1667,1776,1899,1650000,3,564,437
3,1668,1800,3240,1910,1507825,3,565,437
3,1668,1800,2490,1899,1400000,3,565,437
3,1668,1800,2340,1899,1500000,3,565,437
3,1668,1875,2364,1899,1200000,3,565,437
3,1668,1875,2364,1899,975000,3,565,437
3,1668,1800,3240,1910,1507825,3,565,437
3,1668,1800,2490,1899,1400000,3,565,437
3,1668,1800,2340,1899,1500000,3,565,437
3,1668,1875,2364,1899,1200000,3,565,437
3,1668,1875,2364,1899,975000,3,565,437
3,1669,2000,3949,1800,1836125,3,545,432
3,1669,2200,6160,1910,2150000,3,545,432
3,1669,2000,3949,1800,1836125,3,545,432
3,1669,2200,6160,1910,2150000,3,545,432
3,1670,1975,2512,1899,930000,3,554,434
3,1670,1975,2512,1899,930000,3,554,434
3,1671,1200,2025,1899,1316500,3,555,434
3,1671,3440,1878,1899,880000,3,555,434
3,1671,1200,2025,1899,1316500,3,555,434
3,1671,3440,1878,1899,880000,3,555,434
3,1672,1800,3352,1899,1650000,3,562,435
3,1672,1917,2466,1899,920000,3,562,435
3,1672,1800,3184,1899,1860000,3,562,435
3,1672,2080,6240,1910,2300000,3,562,435
3,1672,1560,4290,1927,2500000,3,562,435
3,1672,1800,3352,1899,1650000,3,562,435
3,1672,1917,2466,1899,920000,3,562,435
3,1672,1800,3184,1899,1860000,3,562,435
3,1672,2080,6240,1910,2300000,3,562,435
3,1672,1560,4290,1927,2500000,3,562,435
3,1673,1800,2376,1901,890000,3,569,435
3,1673,1750,2214,1901,990000,3,569,435
3,1673,1800,2340,1901,1015000,3,569,435
3,1673,1800,2328,1901,1325000,3,569,435
3,1673,1800,2376,1901,890000,3,569,435
3,1673,1750,2214,1901,990000,3,569,435
3,1673,1800,2340,1901,1015000,3,569,435
3,1673,1800,2328,1901,1325000,3,569,435
3,1674,2000,2916,1899,1280000,3,545,431
3,1674,2000,2916,1899,1280000,3,545,431
3,1675,2000,3600,1899,1850000,3,552,432
3,1675,1667,2928,1899,1200000,3,552,432
3,1675,1700,3428,1899,2200000,3,552,432
3,1675,1900,2565,1910,2050000,3,552,432
3,1675,2000,3600,1899,1850000,3,552,432
3,1675,1667,2928,1899,1200000,3,552,432
3,1675,1700,3428,1899,2200000,3,552,432
3,1675,1900,2565,1910,2050000,3,552,432
3,1676,2000,1776,1901,525000,3,558,433
3,1676,2000,1776,1901,525000,3,558,433
3,1677,2000,3600,1899,1415000,3,562,433
3,1677,2000,3600,1899,1415000,3,562,433
3,1678,2000,992,1899,720000,3,570,434
3,1678,1833,2416,1899,995000,3,570,434
3,1678,1833,2310,1899,1775000,3,570,434
3,1678,1833,2436,1899,850000,3,570,434
3,1678,1800,2524,1899,1135000,3,570,434
3,1678,2000,992,1899,720000,3,570,434
3,1678,1833,2416,1899,995000,3,570,434
3,1678,1833,2310,1899,1775000,3,570,434
3,1678,1833,2436,1899,850000,3,570,434
3,1678,1800,2524,1899,1135000,3,570,434
3,1679,1875,3288,1899,1500000,3,547,429
3,1679,1875,3288,1899,1100000,3,547,429
3,1679,1842,2530,1910,997885,3,547,429
3,1679,4000,4000,1910,1900000,3,547,429
3,1679,1875,3288,1899,1500000,3,547,429
3,1679,1875,3288,1899,1100000,3,547,429
3,1679,1842,2530,1910,997885,3,547,429
3,1679,4000,4000,1910,1900000,3,547,429
3,1680,2000,3600,1910,1600000,3,550,429
3,1680,1900,3300,1910,1900000,3,550,429
3,1680,2000,3600,1910,1600000,3,550,429
3,1680,1900,3300,1910,1900000,3,550,429
3,1681,1667,2544,1901,1175000,3,559,430
3,1681,1650,1968,1899,1300000,3,559,430
3,1681,2000,3664,1899,2266000,3,559,430
3,1681,1667,2952,1899,1780000,3,559,430
3,1681,1700,2100,1899,1050000,3,559,430
3,1681,1667,2544,1901,1175000,3,559,430
3,1681,1650,1968,1899,1300000,3,559,430
3,1681,2000,3664,1899,2266000,3,559,430
3,1681,1667,2952,1899,1780000,3,559,430
3,1681,1700,2100,1899,1050000,3,559,430
3,1682,1808,2664,1899,1385000,3,564,431
3,1682,1800,2664,1899,975000,3,564,431
3,1682,2000,2480,1899,825000,3,564,431
3,1682,2000,2360,1899,1488000,3,564,431
3,1682,2000,2360,1899,500000,3,564,431
3,1682,1592,2121,1899,500000,3,564,431
3,1682,2000,2260,1899,940000,3,564,431
3,1682,1625,2376,1899,999000,3,564,431
3,1682,5000,5250,1910,1270000,3,564,431
3,1682,3000,9240,1910,2750000,3,564,431
3,1682,1808,2664,1899,1385000,3,564,431
3,1682,1800,2664,1899,975000,3,564,431
3,1682,2000,2480,1899,825000,3,564,431
3,1682,2000,2360,1899,1488000,3,564,431
3,1682,2000,2360,1899,500000,3,564,431
3,1682,1592,2121,1899,500000,3,564,431
3,1682,2000,2260,1899,940000,3,564,431
3,1682,1625,2376,1899,999000,3,564,431
3,1682,5000,5250,1910,1270000,3,564,431
3,1682,3000,9240,1910,2750000,3,564,431
3,1683,2000,1240,1899,560000,3,568,432
3,1683,2000,1240,1899,1083500,3,568,432
3,1683,2000,1244,1899,690000,3,568,432
3,1683,2000,1244,1899,570000,3,568,432
3,1683,1542,1530,1899,730000,3,568,432
3,1683,2000,2048,1899,1230000,3,568,432
3,1683,8175,29103,1910,8000000,3,568,432
3,1683,2000,1240,1899,560000,3,568,432
3,1683,2000,1240,1899,1083500,3,568,432
3,1683,2000,1244,1899,690000,3,568,432
3,1683,2000,1244,1899,570000,3,568,432
3,1683,1542,1530,1899,730000,3,568,432
3,1683,2000,2048,1899,1230000,3,568,432
3,1683,8175,29103,1910,8000000,3,568,432
3,1684,1750,3570,2005,1050000,3,549,428
3,1684,1750,3570,2005,1050000,3,549,428
3,1685,2350,3199,1901,1145000,3,553,429
3,1685,2350,3199,1901,1145000,3,553,429
3,1686,1463,3572,1901,1060000,3,556,428
3,1686,2000,2700,1915,2800000,3,556,428
3,1686,1463,3572,1901,1060000,3,556,428
3,1686,2000,2700,1915,2800000,3,556,428
3,1687,1173,1368,1899,750000,3,562,430
3,1687,4967,2448,1899,1500000,3,562,430
3,1687,1840,2556,1899,1230000,3,562,430
3,1687,3642,2504,1927,825000,3,562,430
3,1687,3000,9000,1910,3275000,3,562,430
3,1687,1173,1368,1899,750000,3,562,430
3,1687,4967,2448,1899,1500000,3,562,430
3,1687,1840,2556,1899,1230000,3,562,430
3,1687,3642,2504,1927,825000,3,562,430
3,1687,3000,9000,1910,3275000,3,562,430
3,1699,2000,2800,1901,900000,3,547,427
3,1699,2000,1840,1901,750000,3,547,427
3,1699,2000,3360,1930,1100000,3,547,427
3,1699,1600,1440,1988,5310600,3,547,427
3,1699,2000,2800,1901,900000,3,547,427
3,1699,2000,1840,1901,750000,3,547,427
3,1699,2000,3360,1930,1100000,3,547,427
3,1699,1600,1440,1988,5310600,3,547,427
3,1703,1667,1600,1899,640000,3,564,425
3,1703,1667,1600,1899,640000,3,564,425
3,1704,2000,1920,1925,750000,3,569,425
3,1704,2500,4500,2006,575000,3,569,425
3,1704,2500,9525,2005,1950000,3,569,425
3,1704,2000,1920,1925,750000,3,569,425
3,1704,2500,4500,2006,575000,3,569,425
3,1704,2500,9525,2005,1950000,3,569,425
3,1705,2000,1920,1901,999500,3,548,425
3,1705,2000,1920,1901,999500,3,548,425
3,1706,2046,1452,1985,310000,3,553,424
3,1706,2173,1452,1985,445000,3,553,424
3,1706,2046,1452,1985,310000,3,553,424
3,1706,2173,1452,1985,445000,3,553,424
3,1708,1372,1680,1901,915000,3,561,424
3,1708,1372,1680,1901,915000,3,561,424
3,1709,1275,2160,1901,640000,3,563,424
3,1709,1275,2160,1901,640000,3,563,424
3,1710,1346,1671,1901,660000,3,566,422
3,1710,1346,1673,1901,350000,3,566,422
3,1710,1346,1673,1901,260000,3,566,422
3,1710,1346,1671,1901,660000,3,566,422
3,1710,1346,1673,1901,350000,3,566,422
3,1710,1346,1673,1901,260000,3,566,422
3,1712,979,2565,1901,760000,3,567,423
3,1712,2260,1854,1901,615000,3,567,423
3,1712,2758,6017,2007,645000,3,567,423
3,1712,979,2565,1901,760000,3,567,423
3,1712,2260,1854,1901,615000,3,567,423
3,1712,2758,6017,2007,645000,3,567,423
3,1713,1567,1752,1901,475000,3,569,422
3,1713,1567,1752,1901,190000,3,569,422
3,1713,1535,1716,1901,645000,3,569,422
3,1713,1610,2070,1901,870000,3,569,422
3,1713,1567,1752,1901,475000,3,569,422
3,1713,1567,1752,1901,190000,3,569,422
3,1713,1535,1716,1901,645000,3,569,422
3,1713,1610,2070,1901,870000,3,569,422
3,1714,2200,1232,1901,745000,3,571,423
3,1714,2118,3331,2005,1050000,3,571,423
3,1714,2200,1232,1901,745000,3,571,423
3,1714,2118,3331,2005,1050000,3,571,423
3,1716,2508,3375,1931,1400000,3,515,467
3,1716,2508,3375,1931,1400000,3,515,467
3,1717,2500,192,1931,487500,3,516,470
3,1717,2500,192,1931,487500,3,516,470
3,1722,2500,7208,1931,2850000,3,531,471
3,1722,2500,5500,1931,7400000,3,531,471
3,1722,2500,7208,1931,2850000,3,531,471
3,1722,2500,5500,1931,7400000,3,531,471
3,1730,1983,2916,1992,1100000,3,526,468
3,1730,1983,2916,1992,680000,3,526,468
3,1730,1983,2916,1992,1100000,3,526,468
3,1730,1983,2916,1992,680000,3,526,468
3,1731,2050,3015,1995,310000,3,530,468
3,1731,1983,2916,1995,1100000,3,530,468
3,1731,2050,3015,1995,310000,3,530,468
3,1731,1983,2916,1995,1100000,3,530,468
3,1732,2850,3015,1993,1110000,3,534,469
3,1732,2850,3015,1993,1110000,3,534,469
3,1736,2000,2400,1899,600000,3,518,463
3,1736,2000,2400,1899,600000,3,518,463
3,1737,1000,2160,1910,850000,3,519,462
3,1737,1000,2160,1910,850000,3,519,462
3,1743,2500,8130,2008,2185000,3,526,464
3,1743,2500,8130,2008,2185000,3,526,464
3,1747,2000,1800,1920,999000,3,530,463
3,1747,2000,1800,1920,293000,3,530,463
3,1747,2000,1800,1920,999000,3,530,463
3,1747,2000,1800,1920,293000,3,530,463
3,1754,1875,2852,1920,850000,3,523,461
3,1754,1900,3040,1899,1560000,3,523,461
3,1754,1875,2852,1920,850000,3,523,461
3,1754,1900,3040,1899,1560000,3,523,461
3,1755,2500,5750,1931,1920000,3,527,460
3,1755,2500,5750,1931,1920000,3,527,460
3,1756,1875,2532,1899,253500,3,533,461
3,1756,1875,2532,1899,1275000,3,533,461
3,1756,1875,2532,1899,253500,3,533,461
3,1756,1875,2532,1899,1275000,3,533,461
3,1757,1033,1033,1931,622500,3,537,463
3,1757,1033,1033,1931,622500,3,537,463
3,1758,1975,2490,1899,940000,3,526,459
3,1758,1800,2880,1905,1650000,3,526,459
3,1758,2000,3600,1899,1350000,3,526,459
3,1758,2017,3388,1899,1550000,3,526,459
3,1758,1975,2490,1899,940000,3,526,459
3,1758,1800,2880,1905,1650000,3,526,459
3,1758,2000,3600,1899,1350000,3,526,459
3,1758,2017,3388,1899,1550000,3,526,459
3,1760,1900,3420,1901,900500,3,533,460
3,1760,1875,1575,1931,425000,3,533,460
3,1760,1900,3420,1901,900500,3,533,460
3,1760,1875,1575,1931,425000,3,533,460
3,1761,1800,3440,1899,900000,3,539,461
