borough,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,commercial,residencial,mixed,# of bus_stop,# of subway_station,# of FELONY,# of VIOLATION,# of MISDEMEANOR,total # of poi,poi type 1,poi type 2,poi type 3,poi type 4,poi type 5,poi type 6,poi type 7,poi type 8,poi type 9,poi type 10,poi type 11,poi type 12,poi type 13,# of roads,total width of raods
1,0,0,0,0,1762,6936,1910,6995000,0,1,0,29,2,1367,665,2255,138,27,25,19,20,8,8,16,4,2,2,7,0,0,280,9714
1,0,0,0,0,1560,4586,1899,5100000,0,1,0,32,3,1531,705,2733,138,29,24,18,20,8,8,17,4,2,2,4,2,0,267,9233
1,0,0,0,0,1762,3926,1899,7750000,0,1,0,32,3,1531,705,2733,138,29,24,18,20,8,8,17,4,2,2,4,2,0,267,9233
1,0,0,0,0,1711,3958,1900,7390000,0,1,0,32,3,1531,705,2733,138,29,24,18,20,8,8,17,4,2,2,4,2,0,267,9233
1,0,0,0,0,1359,3012,1910,4310000,1,0,0,32,3,1531,705,2733,138,29,24,18,20,8,8,17,4,2,2,4,2,0,267,9233
1,0,0,0,0,1711,4385,1905,7029382,0,1,0,28,3,1793,960,3582,142,27,26,24,16,11,5,13,0,5,1,13,0,1,258,8866
1,0,0,0,0,1611,3570,1910,7995000,0,1,0,28,3,1793,960,3582,142,27,26,24,16,11,5,13,0,5,1,13,0,1,258,8866
1,0,0,0,0,6025,58935,1903,58700000,1,0,0,20,12,4366,930,6423,224,43,46,39,33,5,8,27,4,11,4,3,1,0,293,9912
1,0,0,0,0,3377,44836,2003,37500000,1,0,0,21,12,4306,925,6318,221,43,46,38,29,6,8,27,4,10,5,4,1,0,282,9582
1,0,0,0,0,1883,4421,1915,13061034,1,0,0,19,7,3120,640,3765,168,39,37,47,12,7,8,5,0,5,2,3,3,0,266,9077
1,0,0,0,0,1858,3802,1910,1120000,1,0,0,21,3,1597,502,1945,178,45,38,44,8,9,7,5,0,6,4,7,5,0,244,8335
1,0,0,0,0,1858,3802,1910,1500000,1,0,0,21,3,1597,502,1945,178,45,38,44,8,9,7,5,0,6,4,7,5,0,244,8335
1,0,0,0,0,1506,3240,1899,5200000,0,1,0,22,3,2253,578,2629,171,43,38,47,11,8,7,3,0,6,1,4,3,0,256,8678
1,0,0,0,0,26108,554180,1986,453000000,1,0,0,19,4,2318,564,2879,159,45,31,43,9,7,5,3,0,7,1,4,4,0,269,9129
1,0,0,0,0,1883,4000,1899,7765000,0,1,0,19,2,1439,467,1839,158,39,33,36,9,8,7,4,0,7,4,7,4,0,249,8531
1,0,0,0,0,2511,2482,1900,6175000,1,0,0,17,4,1821,415,2468,111,32,20,25,14,3,6,4,0,2,0,3,2,0,271,9300
1,0,0,0,0,2510,10250,1910,20400000,0,1,0,7,3,1022,207,963,156,36,21,38,23,8,10,5,1,5,4,4,1,0,262,9083
1,0,0,0,0,5021,25000,1910,16250000,1,0,0,17,4,2077,433,2701,159,34,27,47,21,4,7,4,1,7,1,5,1,0,284,9623
1,0,0,0,0,2008,5320,1920,11750000,0,1,0,15,5,2457,458,3023,166,36,29,45,21,5,10,5,1,7,1,5,1,0,279,9501
1,0,0,0,0,7800,26098,1921,1325374,1,0,0,15,5,2457,458,3023,166,36,29,45,21,5,10,5,1,7,1,5,1,0,279,9501
1,0,0,0,0,1607,4569,1899,8450000,0,1,0,14,5,2150,381,2747,159,34,25,49,20,5,7,4,1,6,1,6,1,0,275,9392
1,0,0,0,0,1607,3313,1899,7087500,0,1,0,14,5,2150,381,2747,159,34,25,49,20,5,7,4,1,6,1,6,1,0,275,9392
