borough,block,longitude,latitude
BK,7329,-73.9471985309,40.6002426874
QN,3983,-73.8368643048,40.7882467762
BK,3517,-73.9145175995,40.6672860299
SI,6044,-74.1952011198,40.5463593965
BX,5578,-73.8206217633,40.8209509822
SI,5777,-74.1906497702,40.5522282047
BK,4103,-73.8766238155,40.6873747742
BK,5287,-73.973721849,40.6511933813
BK,6738,-73.9565970731,40.6185015653
QN,1653,-73.8671337872,40.7647450705
BX,2374,-73.916346272,40.8170658216
QN,12095,-73.7976130038,40.6671567481
SI,524,-74.0770083304,40.6259076966
QN,556,-73.9316248377,40.763827665
QN,249,-73.9336388719,40.7429443761
QN,8706,-73.7024784769,40.7478653805
QN,5511,-73.7933842523,40.7572235522
QN,10747,-73.7307128908,40.7242163802
QN,9874,-73.7935852198,40.7165344893
QN,14162,-73.832674137,40.6631209898
BX,3690,-73.8461867998,40.8241336607
BK,2292,-73.9525815103,40.7190769639
QN,13651,-73.7361337975,40.6558004481
QN,15503,-73.7467285033,40.6114149791
SI,279,-74.1049388335,40.6227655149
SI,712,-74.122793958,40.6107732439
SI,3112,-74.0680336141,40.5968167422
BK,6771,-73.9491987665,40.6122938145
BK,6171,-73.9940921875,40.6164228159
BX,5559,-73.8373035561,40.8222400945
BK,729,-74.0078836624,40.649577339
QN,2784,-73.8908017256,40.7188101831
QN,4773,-73.8260858086,40.771014028
QN,6924,-73.7989902146,40.7332326578
QN,10841,-73.7642441513,40.7100062617
QN,4264,-73.8437718878,40.774736144
QN,9412,-73.833508169,40.6891053165
QN,13473,-73.7546351367,40.6605954938
QN,11610,-73.8117975018,40.6836297375
QN,15756,-73.7597019197,40.6020335405
SI,3604,-74.1093174609,40.578443513
QN,5343,-73.7977891186,40.7609075788
BK,6805,-73.9506427534,40.6084175275
SI,140,-74.1073470085,40.6357060649
SI,4593,-74.1527207068,40.5633558248
BK,8284,-73.8891022365,40.6378672814
QN,2007,-73.854562897,40.7436240882
QN,8806,-73.7044214136,40.7362370592
QN,10134,-73.7970046187,40.6946302447
QN,9069,-73.8450826216,40.6848418156
QN,4921,-73.7975990031,40.7691413816
QN,10907,-73.7541520455,40.7078883989
MN,2105,-73.9351920358,40.8285478476
SI,7465,-74.2372637659,40.5326546789
MN,487,-74.0016008277,40.7237321804
BK,8400,-73.9175045577,40.6136005171
QN,9401,-73.8305668637,40.6924761874
QN,3287,-73.8407462911,40.7154105127
QN,1446,-73.8812013786,40.7529112479
MN,1016,-73.9871539817,40.7579119533
BX,5031,-73.8393752754,40.8963461579
QN,15972,-73.7783271018,40.5957167011
MN,1422,-73.9614776879,40.766368034
QN,3094,-73.8647960766,40.7283435538
QN,8607,-73.7138871819,40.7350003576
QN,740,-73.9091186894,40.7581933314
QN,232,-73.9285335112,40.7384523694
QN,1885,-73.86862152,40.7401165537
QN,7025,-73.8022079569,40.7204644492
QN,8256,-73.7267037844,40.7658521217
QN,11477,-73.8287228709,40.678617458
QN,13348,-73.7624375371,40.662960904
MN,480,-73.9962095311,40.7209477889
BX,5807,-73.9006753866,40.8929680621
BK,6188,-74.0075098798,40.6230663875
QN,13323,-73.7634114569,40.6652830224
MN,465,-73.988057442,40.7301083096
QN,7164,-73.7925848361,40.7299141969
QN,9625,-73.8169919547,40.7057349411
QN,8693,-73.7143542303,40.744400001
QN,11311,-73.7300809061,40.6952327267
QN,12986,-73.7624201764,40.6774602683
BX,5873,-73.897588336,40.9086178551
BK,3162,-73.9327154215,40.6992732672
BK,5173,-73.9495758163,40.644745327
QN,11807,-73.8197103641,40.6688143992
SI,4033,-74.1060229597,40.566536316
BK,7193,-73.9722408717,40.5882761072
QN,3311,-73.8357095519,40.7124275092
QN,786,-73.8993975316,40.7744849954
QN,2730,-73.9051444163,40.7168948135
QN,8023,-73.7493120787,40.7795438492
QN,11292,-73.7301198429,40.6970881305
QN,11456,-73.8567328543,40.6622324498
BK,1941,-73.9570491826,40.6901162844
BK,5617,-73.9887210459,40.6365324055
QN,12205,-73.7911113232,40.6794937394
SI,3546,-74.0970861246,40.5853271492
BK,7583,-73.9398661112,40.6312168858
BK,8268,-73.8893339759,40.6414701497
BK,7081,-73.979327394,40.600203604
QN,9883,-73.7907772903,40.7146226261
SI,216,-74.1168319241,40.6321654812
MN,737,-73.995028924,40.7576764991
BK,3040,-73.9499976178,40.7078061445
BK,2689,-73.941208701,40.7255805508
QN,12255,-73.7807104576,40.6785079328
QN,8027,-73.7533851222,40.7779868838
QN,11805,-73.821752682,40.6694135998
QN,4985,-73.8208857991,40.7683349513
QN,3527,-73.9003315833,40.7082229203
QN,7112,-73.788652035,40.7354648307
MN,2228,-73.9184593539,40.8669825447
QN,2949,-73.871752636,40.7272357291
QN,9121,-73.8414377838,40.6828905927
QN,16306,-73.8652799817,40.5705445438
QN,1317,-73.9102443242,40.7451060435
QN,1823,-73.8436113911,40.7588453931
QN,1670,-73.8632138721,40.7623152097
QN,10483,-73.7587292535,40.7154987347
QN,13163,-73.7426080221,40.6734216935
BX,5459,-73.8209104008,40.8344559831
BK,1109,-73.9810768529,40.6606563183
BK,1991,-73.9607668392,40.6825313741
BK,6791,-73.9452335329,40.6102270645
SI,6726,-74.2009755652,40.5145150898
BK,7971,-73.9252870963,40.6361603098
QN,61,-73.9490623245,40.7434463372
QN,7465,-73.7632823818,40.7480951084
QN,5771,-73.7935913188,40.7754491157
QN,8589,-73.7208911511,40.7354690383
BK,718,-74.0088119424,40.6523108934
BK,5934,-74.0143823381,40.6253889406
QN,15660,-73.755921581,40.6074453503
QN,4191,-73.8229362957,40.7813261807
QN,4870,-73.8053722662,40.7717972453
QN,11059,-73.761851585,40.692160419
BX,2940,-73.8882925009,40.8376875747
SI,3111,-74.0676459532,40.5943442509
QN,2295,-73.9203002072,40.7356947283
QN,6056,-73.7718876528,40.7744706065
SI,2820,-74.0666528779,40.6191232505
QN,10881,-73.766608215,40.70566849
SI,559,-74.0790140881,40.6192163336
SI,3601,-74.1127703952,40.5776551219
SI,7076,-74.215192174,40.5413956469
MN,1730,-73.9404830388,40.8123101833
BX,5723,-73.918131428,40.8801882518
BK,6167,-74.0033569698,40.6223729157
BX,3820,-73.8486264112,40.8318898572
BX,3897,-73.8686129043,40.8361633076
BK,1828,-73.9473392999,40.6836934845
BK,2893,-73.9411944774,40.7156586543
BK,5409,-73.9758636602,40.6327601568
QN,13221,-73.7341755963,40.6715575769
BK,6832,-73.9460657215,40.6048283379
BK,6748,-73.9554740037,40.6173198538
MN,1318,-73.9721571308,40.7519142442
BK,1169,-73.9706309773,40.6760558208
BK,5751,-74.0077116332,40.6292031138
BX,3133,-73.8797038071,40.8441335668
BX,4313,-73.8517390516,40.8559223323
BK,3963,-73.8894574485,40.6763108547
BK,5178,-73.964311774,40.6380986197
QN,9183,-73.845357517,40.6981477583
SI,3556,-74.1007548954,40.5833515267
QN,3209,-73.8526747574,40.7129377366
BX,4792,-73.8379013852,40.8679083308
BX,4110,-73.8513838026,40.8495264388
BX,2521,-73.9239235141,40.8406185026
BX,2722,-73.8938683152,40.8187864334
QN,2718,-73.8993898644,40.7251833417
QN,9549,-73.8286496057,40.6815727672
BK,8353,-73.9155760287,40.6232862315
QN,5366,-73.7911145097,40.7589908257
QN,3709,-73.8792068743,40.7017611403
QN,6736,-73.8094126416,40.7400326697
BK,4383,-73.876743491,40.6605955736
MN,1522,-73.9525483278,40.7844412599
BK,5251,-73.9493304217,40.6350363702
BK,6737,-73.9573628251,40.6184192144
BK,8788,-73.9428659825,40.584655867
QN,2382,-73.8992120368,40.7330781111
QN,3178,-73.8588733896,40.7132358442
QN,6822,-73.8092178048,40.7270722319
QN,3556,-73.9002700155,40.6952372954
MN,1222,-73.9711198362,40.790945154
BK,2666,-73.936558171,40.7286088582
BK,1000,-73.9827663031,40.6688596621
BX,5338,-73.8277985797,40.8380570176
BX,4631,-73.8646127808,40.8743975889
QN,7207,-73.7794415806,40.7309177116
QN,13650,-73.7346197708,40.6564233385
BX,3334,-73.8800743152,40.8727617609
QN,1760,-73.8685325744,40.750077069
QN,3638,-73.8931284876,40.701402845
SI,4198,-74.1180656796,40.5742281442
BK,7892,-73.9288145724,40.6177665932
BK,5619,-73.9976571051,40.6410094635
BK,6158,-73.9992713915,40.6206506297
BX,5731,-73.9157567352,40.8809311479
BK,3741,-73.8923935238,40.6716332133
BK,1442,-73.9089417985,40.6750414761
QN,2666,-73.9105885198,40.7242017362
QN,7996,-73.7292991943,40.7252744089
QN,9051,-73.8586409183,40.6813562715
BX,4710,-73.85307116,40.8776292644
BX,4769,-73.840771236,40.8730523939
BK,1055,-73.9861834248,40.6628563271
BK,1838,-73.9493485771,40.6819583685
BK,8203,-73.9006677397,40.6423160931
BK,8488,-73.9276948348,40.6160545948
QN,8150,-73.7412140876,40.7757982095
QN,13243,-73.7298981275,40.6682442587
BK,7105,-73.9696151142,40.5998080333
QN,1615,-73.8661556727,40.746272481
MN,1313,-73.9691087152,40.7625418716
BX,3512,-73.8444238987,40.8169043689
BK,1809,-73.9457178429,40.6871764573
BK,2231,-73.9563395244,40.7010685561
BK,5710,-74.0011078877,40.6312453483
BK,914,-74.0000405812,40.6482735012
QN,12925,-73.7505234055,40.6816275805
QN,586,-73.92795945,40.7603250019
QN,7315,-73.7691735131,40.7581534903
BK,1497,-73.9180227239,40.6843489545
BX,4694,-73.8570208759,40.8755421162
BK,1462,-73.9197567243,40.6725118644
BK,1665,-73.9327811285,40.6834009456
BK,6868,-73.9872410126,40.595738729
QN,2711,-73.9040074658,40.7236157019
QN,9734,-73.8068887859,40.7097831754
QN,9594,-73.8109613602,40.6897872685
SI,1262,-74.1657270622,40.6288864054
SI,459,-74.1356039849,40.6156352163
QN,2611,-73.9143671421,40.7144808301
BK,810,-74.0067443269,40.6410319218
BK,676,-74.0020553716,40.6573479842
BK,2331,-73.9534936652,40.7151101867
QN,5532,-73.7898510334,40.7529032875
QN,5455,-73.8097711593,40.7533062584
SI,2861,-74.0676621468,40.610414936
SI,6050,-74.1982058903,40.5462769849
QN,3001,-73.878103383,40.7172146911
BK,774,-74.0111372747,40.6469750954
BK,4299,-73.8915398593,40.6610909456
BK,4175,-73.8666341474,40.6824913217
BX,3115,-73.8815734042,40.8543117456
QN,6599,-73.8264552096,40.7257260302
QN,9092,-73.8503893805,40.6811204694
QN,3351,-73.8302352005,40.7113843811
QN,3921,-73.8432483569,40.7929643259
BK,2725,-73.9443607146,40.7190523916
BK,2979,-73.9225334465,40.7121170305
QN,10670,-73.752209868,40.724708753
SI,2106,-74.1632929001,40.6008190026
BK,7225,-73.9819755537,40.5837128587
QN,2757,-73.8994878331,40.7175697035
BX,3738,-73.8804524787,40.8279200028
BK,942,-73.9741678885,40.6779988092
QN,6353,-73.8339880538,40.7457411673
QN,7470,-73.7584627041,40.7495426941
QN,13213,-73.7320390871,40.6728322068
SI,516,-74.0783074564,40.6326078749
QN,633,-73.9148089164,40.7691290155
QN,3011,-73.870507201,40.7209292363
QN,5529,-73.7911045766,40.7547320117
QN,6535,-73.8232273694,40.731698802
BX,5066,-73.856384772,40.9004249683
BK,4886,-73.9470686677,40.6497886175
BK,4938,-73.9407106113,40.6445513348
BK,6725,-73.961087161,40.6210678561
BK,1468,-73.9166560809,40.6710201092
QN,3169,-73.8530911629,40.7248173825
QN,10504,-73.7723957399,40.7177807621
QN,12867,-73.7262522152,40.6813226559
QN,1332,-73.9049497377,40.7433635456
QN,1135,-73.9026728559,40.7563414123
BK,937,-73.979129014,40.6806251178
BK,8470,-73.9136592929,40.6130511413
QN,3667,-73.879214914,40.7114070399
QN,7015,-73.8029695028,40.7213671044
QN,6976,-73.8004397195,40.7279424081
QN,8079,-73.7520391003,40.7695889141
QN,8263,-73.7294634509,40.7687784097
QN,11999,-73.8000804508,40.6801592806
QN,7908,-73.7261376428,40.7341599796
SI,148,-74.1073714885,40.6304809708
SI,898,-74.1110840959,40.5839711864
BX,2603,-73.9022668202,40.812233553
BX,5947,-73.9099099744,40.9049293394
BK,1318,-73.9589458042,40.6622455414
BK,5410,-73.9748544815,40.6324145264
BK,6224,-74.0022456629,40.6170164485
BK,7708,-73.9376202188,40.6152317685
MN,1824,-73.951448025,40.8014749927
BX,4945,-73.8333794522,40.8889928765
BK,6266,-74.0125338234,40.6195773808
QN,5303,-73.7935640333,40.7620207953
QN,8144,-73.7411092856,40.7734732865
QN,16122,-73.8136508002,40.5888240542
QN,11806,-73.8202107588,40.6703265839
QN,8276,-73.7315586171,40.7583119266
QN,12114,-73.7916152772,40.6676429019
MN,2077,-73.9493724396,40.8267790701
MN,543,-74.0005961785,40.7302614653
BK,7057,-73.9897032754,40.57580919
MN,72,-74.0045038752,40.706228414
MN,993,-73.9873743068,40.7548378888
BX,4762,-73.8436363811,40.8696160844
QN,10464,-73.7638692209,40.7141315303
QN,9843,-73.7925318383,40.712311404
QN,2458,-73.8945578388,40.7339938549
MN,896,-73.9864558857,40.7334543922
BK,3586,-73.9119578241,40.6606045193
BK,1616,-73.9325639946,40.690633924
QN,15662,-73.7564422284,40.6084902646
QN,13954,-73.8441659572,40.6627231719
QN,11100,-73.7430322271,40.711265911
QN,14008,-73.844845169,40.6577673242
BK,7203,-73.9629273811,40.5892959793
QN,903,-73.9299444453,40.7747750888
QN,13549,-73.7400986193,40.6602594731
SI,222,-74.1219181283,40.6305923305
QN,15848,-73.7714943393,40.594124797
BX,5010,-73.8470592017,40.8940398964
QN,2900,-73.8751325632,40.7280221034
BK,1999,-73.9546937022,40.6810365504
BK,1903,-73.966868946,40.6925780669
QN,8735,-73.7091987512,40.742035237
QN,16045,-73.800890459,40.5984687661
SI,42,-74.086636728,40.638221673
SI,3342,-74.0939571983,40.5881939284
BX,3328,-73.8794826727,40.8826769116
BK,3952,-73.88630815,40.6784716549
BK,3127,-73.9406210071,40.7014452983
BX,3447,-73.8509614926,40.8086429437
BK,1261,-73.9528697954,40.6705842494
QN,7428,-73.7778872064,40.7455777378
QN,13166,-73.7398103814,40.6727547631
SI,1184,-74.1523922722,40.6275430927
MN,754,-73.996107983,40.7504175516
MN,1282,-73.9782542275,40.7558048314
BK,1057,-73.9732004832,40.6770582627
BK,1277,-73.9458599331,40.6682897783
BX,3643,-73.8607081555,40.8236067467
BK,152,-73.9857080485,40.6911362575
SI,4058,-74.1099203463,40.5616438887
BX,4466,-73.8486916357,40.8624171047
BK,2120,-73.9707147514,40.6867555289
SI,1034,-74.1332001199,40.6352060871
SI,6869,-74.1998059381,40.5345159767
QN,9096,-73.8493504571,40.682263597
SI,6320,-74.1840518814,40.5373816874
QN,2772,-73.8969399706,40.7131757979
BK,4191,-73.8749339388,40.6763615343
BK,4669,-73.9183815742,40.6567692215
QN,9435,-73.8290086436,40.6931415519
SI,1086,-74.1387744326,40.6392375357
SI,3163,-74.0841216591,40.6033650061
BK,1027,-73.9911831973,40.6685904502
QN,9039,-73.8463591142,40.6882290102
QN,5284,-73.8006429508,40.7649116986
QN,3866,-73.8555291563,40.7019748292
QN,11850,-73.8185850289,40.6657925164
QN,9769,-73.801257122,40.7083087326
QN,10405,-73.7675609918,40.6966441541
SI,3481,-74.0790973869,40.5797412143
SI,6918,-74.2057633733,40.5341059033
BX,2606,-73.8922476138,40.8069095535
BK,4842,-73.942451247,40.6554340085
BK,4753,-73.9147484988,40.6520635246
MN,401,-73.9834079439,40.7251567605
BK,1072,-73.9735144136,40.6718382397
BK,4692,-73.9167642356,40.6562050067
QN,12315,-73.7754026447,40.6686748796
SI,512,-74.0774272077,40.6290312199
SI,1442,-74.1418903101,40.6208649248
SI,3664,-74.0968088925,40.581648781
BX,2872,-73.9203623541,40.8424573809
BX,3875,-73.8681824812,40.833529313
BK,1843,-73.9502142225,40.6811046397
BK,7399,-73.9556950265,40.5926145426
BX,2820,-73.9097286496,40.8425682832
QN,8120,-73.7405739203,40.7703154129
QN,6666,-73.8184870128,40.7226682898
QN,9909,-73.7721038198,40.7110979551
QN,16135,-73.8152174573,40.5853190218
BX,3898,-73.8671649787,40.8364005172
QN,1884,-73.8685688501,40.7408145194
BK,2381,-73.9609112949,40.7146607749
QN,10820,-73.7671961835,40.710875056
BK,2152,-73.955997533,40.7074461419
BK,3226,-73.9290017065,40.6966508069
QN,3560,-73.9048693883,40.6997879032
BK,1168,-73.9570743122,40.6735000063
BK,4691,-73.9171302749,40.6557335191
MN,1086,-73.9886626648,40.76982903
QN,8578,-73.7215282229,40.7382070207
SI,229,-74.1235287395,40.6296281269
BX,2752,-73.890042485,40.8283297043
QN,4453,-73.8246040448,40.7931382726
BX,4965,-73.8325318569,40.8906470526
BK,3342,-73.9165846749,40.6940212619
QN,13225,-73.7309019234,40.6701254612
BX,2899,-73.9011767011,40.8449280294
BK,5382,-73.9804353641,40.6356618467
BK,3626,-73.9068541444,40.6564405489
BK,3620,-73.9122788955,40.6562761383
BX,3261,-73.9027167738,40.8770268987
BK,6630,-73.9749279278,40.6077231681
BK,6180,-74.0001433803,40.6191702309
BK,8492,-73.9237046382,40.6153566836
BX,5486,-73.8134889801,40.8291571333
BK,7571,-73.9513628993,40.6295633432
BX,5024,-73.843606775,40.8957669227
QN,1133,-73.905513167,40.7563261134
BK,7896,-73.9252228205,40.6172890547
BK,903,-73.9993272514,40.6486042272
BX,5323,-73.8225297932,40.8363086784
BK,5339,-73.9729068422,40.6438351919
BK,7411,-73.9600510912,40.5904683546
BK,7614,-73.9441281291,40.6251488124
BX,3831,-73.8468755719,40.8336084566
BK,990,-73.9924577862,40.6754576048
BK,5243,-73.9551720655,40.6342463462
BK,1655,-73.9343573813,40.6847228523
BK,5539,-73.9897204295,40.6206459248
BK,793,-74.0075693837,40.6433605555
BX,2977,-73.890581115,40.8336493785
BK,4909,-73.9381111991,40.649402686
BK,4519,-73.8571175629,40.667036055
SI,5026,-74.1314281178,40.5556096095
BK,5426,-73.9758097559,40.6280553912
SI,4093,-74.1019900078,40.5603539658
MN,279,-73.9977385591,40.7131120663
BK,2746,-73.9497635703,40.7158169218
BK,6505,-73.9745206309,40.6262724208
BK,6368,-74.0042673953,40.6063258351
BK,5912,-74.0156982109,40.6280075539
BK,8399,-73.9179293117,40.6132424235
QN,3057,-73.8796238762,40.71279068
MN,540,-74.0001986055,40.729195296
BK,6877,-73.99088634,40.5956772503
MN,1168,-73.9811707044,40.7822174274
BK,6374,-73.9996421417,40.6034406342
MN,2158,-73.9297245573,40.8529613312
MN,2064,-73.9437582249,40.8273482662
QN,398,-73.9348190914,40.7532786221
BX,2997,-73.8854074549,40.8361629059
BK,7306,-73.9444612818,40.6030656598
QN,745,-73.9051951327,40.7622993095
BX,4008,-73.874116507,40.8412569779
BX,5469,-73.8176093474,40.8333026489
BK,6761,-73.958907898,40.6115178139
SI,4358,-74.1263060608,40.5696439372
BX,2692,-73.8956723436,40.8279668363
BK,4607,-73.9273697456,40.6590863373
BK,2337,-73.9565441745,40.7157201326
QN,9109,-73.8493820183,40.680084822
QN,1731,-73.8705654891,40.7548504652
QN,7087,-73.7920417711,40.7362977831
QN,9383,-73.8402340673,40.6884171935
QN,5948,-73.7771323812,40.7837606982
QN,3400,-73.913543946,40.7088502542
QN,6644,-73.8213787226,40.7315030997
QN,5153,-73.8164675302,40.7478813559
QN,5575,-73.7965438785,40.7484558448
QN,6738,-73.8079179024,40.7397346752
BK,7665,-73.9453705446,40.6173026037
QN,2384,-73.900124782,40.7354374016
BK,7149,-73.974345125,40.5932220685
QN,4935,-73.7946714829,40.7677026728
QN,10225,-73.788421331,40.7012620829
QN,1993,-73.8580941271,40.7440951078
QN,1587,-73.8707641021,40.7470309611
QN,5336,-73.8034336238,40.7609689542
BK,7619,-73.9400744608,40.6270362453
QN,1551,-73.8747781138,40.74813941
QN,8225,-73.733083445,40.7612712992
QN,9012,-73.8583526719,40.6836084799
QN,6824,-73.8088686347,40.7256668046
QN,3803,-73.873944046,40.7069689107
BK,8481,-73.9331249063,40.6130495095
QN,3227,-73.8497953342,40.7156567806
BK,8410,-73.9097647099,40.620290536
QN,596,-73.9211770499,40.7693802492
QN,3053,-73.8832043171,40.7137095923
BK,7346,-73.9576590635,40.597982363
QN,1200,-73.9007729804,40.7505074493
BK,7634,-73.941967758,40.6225426317
QN,637,-73.9248954168,40.7537398793
QN,1781,-73.8555877407,40.7535998505
QN,771,-73.9018199394,40.7714012448
QN,9099,-73.8477057633,40.6828682616
BK,7264,-73.9607404677,40.5827079409
BX,4984,-73.8414317425,40.8932376495
BX,2996,-73.887333893,40.8334838901
BK,769,-74.0018907368,40.6422555228
BK,3321,-73.9225374606,40.6910287237
SI,7853,-74.2365350747,40.5109191416
SI,5266,-74.1566912784,40.5402771067
BK,4783,-73.930395642,40.6379752004
BK,3038,-73.9365135395,40.7098085006
BX,4261,-73.8638427854,40.8481754299
BX,4158,-73.833204,40.8449027506
BK,4613,-73.9238353644,40.661752744
BK,4573,-73.8582688703,40.6628699037
BX,2968,-73.8977772218,40.8303929661
SI,8046,-74.2448515507,40.5102560702
SI,4217,-74.1172890211,40.5711726698
BK,3628,-73.905145651,40.6566930946
BK,2622,-73.9498792077,40.726601151
BK,5592,-73.9905559519,40.6412923682
BX,5882,-73.8981070331,40.909700512
BK,4118,-73.8733506258,40.6858133745
BK,3413,-73.9067310318,40.6933150383
BK,214,-73.9943591154,40.7006281689
BK,5810,-74.0176032981,40.6374884265
BK,5135,-73.9544504381,40.6463136269
MN,578,-74.0061330799,40.7246814525
BX,4565,-73.8456285725,40.8688435053
BX,4869,-73.8515586122,40.8832482277
BX,2662,-73.9008369634,40.8291820702
BK,5169,-73.9527849105,40.6435830176
MN,1309,-73.9687685575,40.758830535
BX,2400,-73.9169140306,40.8193577665
MN,459,-73.9908956888,40.7267313459
MN,1952,-73.9531939617,40.8116590655
BK,3978,-73.8902742903,40.6744110242
SI,4691,-74.1219259079,40.556167666
BX,2522,-73.9243889754,40.8407673661
QN,12199,-73.7861245507,40.687443614
QN,11547,-73.8394168561,40.6689258292
SI,766,-74.1309279576,40.6069104828
SI,3024,-74.0743104859,40.6051234488
SI,5252,-74.1528884081,40.5451053388
QN,12639,-73.7467771157,40.6941488409
QN,12167,-73.793167194,40.6884366207
SI,721,-74.1280591991,40.6096470926
BX,4052,-73.8643635828,40.8470059218
SI,4069,-74.1030394456,40.5624803739
QN,9684,-73.8125498652,40.7038020729
SI,612,-74.0847940725,40.6274736983
BX,5841,-73.8972269473,40.9019805805
SI,942,-74.1198511102,40.5763904432
SI,2636,-74.1911373943,40.5910093847
SI,7080,-74.216715975,40.5442005697
QN,11629,-73.8159387004,40.6801689263
